-1.782907403661928292e-01,-5.715840188190476345e-01,-5.021028888481606778e-01,1.342743712952743529e+00,-7.308585937948265387e-01,-5.144943350358446299e-01,-1.844050125212910896e+00,-7.363464597363280628e-01,-2.006923585873877869e+02,-2.006923585873877869e+02,-2.006923585873877869e+02,-2.006923585873877869e+02
1.604167701392798628e+00,-2.901262547390019542e+00,-4.519483404471221211e-01,-1.099387010477474336e+00,7.267915058465171940e-01,-2.149978703029372940e-01,8.438248677605025838e-01,-5.281798977381395588e-01,-5.175623780196910673e+01,-5.175623780196910673e+01,-5.175623780196910673e+01,-5.175623780196910673e+01
1.580394264375620139e+00,-2.333161438174921332e-01,-2.071384737531847819e-01,-6.755214238443679742e-01,-8.126129887921615946e-01,4.420033490038436375e-01,-5.265948756744307513e-01,-2.582577286477778067e+00,-3.079398850146486097e+02,-3.079398850146486097e+02,-3.079398850146486097e+02,-3.079398850146486097e+02
-2.150647190363164984e+00,-6.355432632972926044e-01,8.705395767527805972e-01,-3.455527984019983734e-01,-5.369902272415116862e-01,7.757714062733627181e-01,-7.687860439450142636e-01,6.900390293037382827e-01,-4.598392366795420116e+01,-4.598392366795420116e+01,-4.598392366795420116e+01,-4.598392366795420116e+01
-6.950713430843574736e-01,-1.822268435770894701e+00,-2.567266411542152849e-01,-7.829128720695474053e-01,-1.834787538735492898e-02,-7.247227583323392341e-01,9.054672523722605559e-01,-3.018614062127965014e-01,-8.180153235078198293e+01,-8.180153235078198293e+01,-8.180153235078198293e+01,-8.180153235078198293e+01
-1.740333199792235774e+00,-5.213346525021256284e-01,-4.061080373387769837e-01,4.047326876597635015e-01,5.281479788443219636e-01,-1.478517395487144892e+00,2.032625876253401742e+00,-1.210293779934530578e+00,5.488214143139418155e+01,5.488214143139418155e+01,5.488214143139418155e+01,5.488214143139418155e+01
1.967298737864345282e-01,-2.660627010116570212e-01,1.155466458602272928e+00,2.132619794317070286e-02,5.258302521645188410e-01,-8.575106607996269004e-01,-1.201286920097828004e+00,2.067783459603945301e-02,-9.561170503974402379e+01,-9.561170503974402379e+01,-9.561170503974402379e+01,-9.561170503974402379e+01
5.944579021743423564e-01,2.442418824139514499e-01,6.162860048237629451e-01,1.204628731764160188e-01,1.516866985547386193e+00,5.251657290832183467e-01,5.522585819514066463e-01,3.926210366030795651e-01,2.380686814496949921e+02,2.380686814496949921e+02,2.380686814496949921e+02,2.380686814496949921e+02
-5.697008209502761877e-01,6.408563975298275928e-02,9.109975482861357721e-01,-4.246525862986764155e-01,-1.013044895251947741e+00,1.257032959077608369e+00,1.213554174027579480e+00,-8.515426385464557324e-01,4.162059825871933327e+01,4.162059825871933327e+01,4.162059825871933327e+01,4.162059825871933327e+01
-1.096629953771875776e+00,-2.755721883302665251e-02,3.343200657347616955e-01,-9.158406407401630256e-01,9.197849299356090080e-01,-1.039104962400187349e+00,-1.137768511783656900e+00,-1.203043366863032038e+00,-2.710708579065236563e+02,-2.710708579065236563e+02,-2.710708579065236563e+02,-2.710708579065236563e+02
9.739459775408861875e-01,-1.370859933325637992e-01,2.975790418138958837e-01,8.116596133482125719e-01,-2.193038931131880420e-01,-1.534464595759474248e+00,-1.641229187841550807e+00,5.002967487755457521e-01,-1.330728572530460951e+02,-1.330728572530460951e+02,-1.330728572530460951e+02,-1.330728572530460951e+02
-8.264551868471637919e-01,4.610161286562420857e-01,-1.900801791973375510e-01,-4.205593665020780914e-01,-1.193123218329535107e-01,5.974684266609524563e-01,1.107887613109465708e+00,1.091915739761780274e-01,9.307399938912006121e+01,9.307399938912006121e+01,9.307399938912006121e+01,9.307399938912006121e+01
1.382948751759504935e+00,2.318693015533556390e-01,-6.451999131295089729e-01,2.599266648895676157e-02,-1.450903779371838009e+00,-6.765416771304736399e-01,-7.122135526925458260e-01,-3.620796293638245400e-02,-1.978828461597438206e+02,-1.978828461597438206e+02,-1.978828461597438206e+02,-1.978828461597438206e+02
1.443165659409874957e+00,2.425877676982947460e-03,-2.198636928359569254e+00,5.494269220563837708e-01,-4.260980744192877645e-01,-1.480482606913523236e-01,-4.884988728905857447e-01,4.303584549284489857e-01,-4.483261000826839648e+01,-4.483261000826839648e+01,-4.483261000826839648e+01,-4.483261000826839648e+01
3.162987523323281369e+00,-7.038114038973105613e-01,-1.224839088363662398e+00,1.938793334090141318e+00,4.375779570600421553e-01,-1.806602626991670624e+00,-9.040702961497524281e-01,-1.386548213958796349e+00,-9.892673254981532693e+01,-9.892673254981532693e+01,-9.892673254981532693e+01,-9.892673254981532693e+01
6.952257587110964865e-01,-5.151891282660072680e-01,-7.286972565256207846e-01,1.850033140567176604e+00,-4.257997375791921502e-01,-7.200598664801053372e-01,-5.137356886726576199e-01,1.153641762824862305e+00,1.078091324515107203e+02,1.078091324515107203e+02,1.078091324515107203e+02,1.078091324515107203e+02
-1.901012379211345804e+00,6.948303034279391666e-01,3.426948980328985428e-01,-1.443199357590678522e+00,7.149504698493551469e-02,8.289297024746288267e-01,-8.548699339941495667e-01,2.320478390862216411e+00,1.051604974238828127e+01,1.051604974238828127e+01,1.051604974238828127e+01,1.051604974238828127e+01
-5.461681813127097218e-01,-1.095580852444423048e+00,2.621567822887641563e-01,1.629693138063037283e+00,6.662325212652849826e-01,1.290360682084667365e+00,-2.037865597423566266e-01,4.054157346812775620e-01,2.566869329594458691e+02,2.566869329594458691e+02,2.566869329594458691e+02,2.566869329594458691e+02
1.073051466699244949e-01,-6.506481019249013009e-01,9.224834097480362205e-01,-1.023474052142482327e-01,-6.640052191768388568e-01,-7.341054842360589250e-01,-3.453040832469131072e+00,2.000787684039423142e-01,-3.799571549922661688e+02,-3.799571549922661688e+02,-3.799571549922661688e+02,-3.799571549922661688e+02
-2.684428329058378970e-02,1.926108352111291222e-01,1.662500644479550926e-01,1.712343209939923616e+00,-6.189059790836205499e-01,-5.310288776115351661e-01,2.478097263056285304e-01,1.192193838496554380e-02,1.088070009346908193e+02,1.088070009346908193e+02,1.088070009346908193e+02,1.088070009346908193e+02
-1.305638836238720568e+00,6.381248332034404613e-02,4.866267447950459735e-01,-6.228018755022607378e-01,1.681978888131421268e+00,1.991637719677284979e+00,3.194880880245740823e-02,3.853299120366787123e-01,1.981286843112547444e+02,1.981286843112547444e+02,1.981286843112547444e+02,1.981286843112547444e+02
2.103943230297571798e+00,-5.185942500662056309e-01,-1.649483074763071766e+00,2.086385235323091059e-01,1.093447911655311522e+00,1.732501945585508851e+00,-2.703973791100208746e-01,-1.044211869049042729e+00,6.002855980467111152e+01,6.002855980467111152e+01,6.002855980467111152e+01,6.002855980467111152e+01
1.536851690467790021e+00,-1.356486959075498211e+00,7.020240799602549542e-01,-2.710103224613015782e-01,1.556769630256207515e+00,-1.465287284733869155e+00,-8.718996547773218975e-01,-1.543463773788025795e-01,-8.479557754443914064e+01,-8.479557754443914064e+01,-8.479557754443914064e+01,-8.479557754443914064e+01
4.341889874531364435e-01,-5.093804582952776716e-01,-4.767003328717823313e-02,1.203884267512159267e+00,-1.351171445714689945e+00,-7.883245175507083702e-02,-1.499323787685824805e-01,9.317339289012583903e-01,6.261776404995114831e+01,6.261776404995114831e+01,6.261776404995114831e+01,6.261776404995114831e+01
1.061933080471968438e-01,3.626601216794468341e-01,-1.531357591815240227e+00,2.789965725310341801e-02,-1.224352134431004879e+00,-1.058174105253537833e+00,1.492455400599128179e+00,-1.799158399455421664e+00,-1.574752026570929502e+02,-1.574752026570929502e+02,-1.574752026570929502e+02,-1.574752026570929502e+02
1.499093882889650065e+00,4.969623140307251608e-01,-3.987733809250509909e-01,-7.934025357222042052e-01,1.796869937706009890e-01,-6.376055452948015123e-01,1.799668442979984073e+00,6.801735796486584051e-02,8.470713995473555258e+01,8.470713995473555258e+01,8.470713995473555258e+01,8.470713995473555258e+01
-6.103060919043765686e-01,8.205226652682851007e-01,-9.125657268563482916e-01,-4.120061073428618603e-01,1.685069349376847159e+00,2.575381127557885286e+00,4.981743975895532306e-01,-9.977589302127971571e-01,1.760823224874078221e+02,1.760823224874078221e+02,1.760823224874078221e+02,1.760823224874078221e+02
3.050743113793459305e-01,5.976070205664953949e-01,2.900603444762787753e+00,-9.875827251907624005e-01,8.166636035173432395e-01,8.869347743296335240e-01,3.713591818296619329e-01,-4.203331603426396224e-01,1.032163854254502411e+02,1.032163854254502411e+02,1.032163854254502411e+02,1.032163854254502411e+02
2.632316829022443017e-01,1.824758163107071729e+00,-1.367053020719189327e+00,9.949385046445895497e-01,1.749162753417811800e+00,6.823533741079362835e-01,1.489766831975635475e-01,-6.707355211278944740e-01,1.921671998466874811e+02,1.921671998466874811e+02,1.921671998466874811e+02,1.921671998466874811e+02
1.298230598363793398e+00,-1.125543819012053248e+00,5.245597049995728289e-01,1.190570458292867340e+00,5.389029058866593447e-01,-1.036313502438748646e+00,7.068500870336631436e-01,1.173092529460955546e+00,2.364133060742867372e+02,2.364133060742867372e+02,2.364133060742867372e+02,2.364133060742867372e+02
1.339070131940257868e-01,2.092053006440122431e-01,-1.418851051669414387e+00,2.582072836871314794e-02,-1.789408730990131424e+00,1.650887883301687120e-01,7.587317739391652438e-01,1.131503240216058082e+00,1.553392190851820232e+01,1.553392190851820232e+01,1.553392190851820232e+01,1.553392190851820232e+01
-8.697930144821949261e-01,7.357391525249306063e-01,-4.701009661878124968e-01,-7.562913654142108255e-01,-4.072215593868891981e-01,1.816577029945844357e+00,1.856430398393112691e-01,1.259367194179218608e+00,1.071229966332038686e+02,1.071229966332038686e+02,1.071229966332038686e+02,1.071229966332038686e+02
3.390959559088794206e-01,-9.155138710818146175e-02,-1.374890842664341140e+00,-2.453959134053347313e+00,-7.229199258807335327e-02,6.583194848440893088e-01,-9.519059061146182277e-01,7.951695925766636419e-01,-2.441636298367503457e+02,-2.441636298367503457e+02,-2.441636298367503457e+02,-2.441636298367503457e+02
4.480133497586608615e-01,-2.491214155919427575e-01,-1.859207496516254166e+00,-1.386280062215806019e+00,-3.993124617591987252e-02,-9.044340155353350896e-01,-1.286917511106710210e-01,-1.205579528303719838e+00,-3.162113454365787106e+02,-3.162113454365787106e+02,-3.162113454365787106e+02,-3.162113454365787106e+02
4.836457895127507789e-02,1.529219401352235774e+00,-1.149563700952372092e-01,2.073949217908976905e-01,8.131626754874116125e-02,1.223630711707036856e+00,7.028720239809701509e-01,7.786611034686490296e-01,2.274329822850758092e+02,2.274329822850758092e+02,2.274329822850758092e+02,2.274329822850758092e+02
-2.194934622811336666e+00,-1.218930383245436566e+00,1.256104023096007660e+00,-5.322843139565889281e-01,1.485313356495000958e+00,3.976745130343543044e-01,1.017568885073409701e+00,3.014529653988987423e+00,3.733680579667486086e+02,3.733680579667486086e+02,3.733680579667486086e+02,3.733680579667486086e+02
1.280814536920530600e+00,-1.386321483908079522e-01,7.954804423972910987e-02,-7.766910654138721171e-01,4.217276189504354234e-01,-9.714994624224034814e-01,1.820499545992126267e+00,-6.591451121004536784e-01,3.614585673247447772e+01,3.614585673247447772e+01,3.614585673247447772e+01,3.614585673247447772e+01
-9.111185316986386562e-02,5.057596036087766977e-01,8.498958479880783790e-01,-3.264089547970357996e-01,-1.461307433589297267e+00,6.713055745167224586e-01,-8.094737380113606884e-01,1.135551308106191204e+00,-5.118224436040652847e+01,-5.118224436040652847e+01,-5.118224436040652847e+01,-5.118224436040652847e+01
8.119216023488519118e-01,4.045014100098719423e-01,4.363752141201720502e-01,2.257160501337316383e+00,-1.536976469561079917e+00,9.445629668953124947e-01,-7.810944486810632581e-01,1.873002010242004634e+00,2.346240433968941375e+02,2.346240433968941375e+02,2.346240433968941375e+02,2.346240433968941375e+02
-2.984177745608038723e-01,1.700600979063593199e+00,6.489082226317001156e-01,-5.435041617857356844e-01,-7.378511603387682971e-01,-3.964399005465157888e-01,-1.598002926678273816e+00,-1.678028922475402140e+00,-3.478567328041995097e+02,-3.478567328041995097e+02,-3.478567328041995097e+02,-3.478567328041995097e+02
-8.874385238065087833e-01,4.714875883527288591e-01,8.906247796968493891e-01,-1.798728317970399448e-01,5.863395272951184012e-01,-1.165729853361954227e+00,1.403705723037873776e+00,-1.346049406645289659e-01,9.411354567507983404e+01,9.411354567507983404e+01,9.411354567507983404e+01,9.411354567507983404e+01
1.385554274371590955e+00,-1.213458728550730781e+00,-1.816734261823454988e-01,1.814875393010443760e+00,1.355292279421760115e+00,-1.116496174682383824e+00,5.960566691592515953e-01,4.833421268863304365e-01,2.614556947033290726e+02,2.614556947033290726e+02,2.614556947033290726e+02,2.614556947033290726e+02
2.030861803049689662e+00,-2.222289352535102014e-01,-1.078594267490303737e+00,-1.853433176835719509e+00,2.206430779682980736e-01,4.338980884831784568e-01,-9.875431990153805684e-01,-3.899467140501067797e-01,-2.520296349577009209e+02,-2.520296349577009209e+02,-2.520296349577009209e+02,-2.520296349577009209e+02
2.641595005107970628e-01,-2.469486158542741339e-01,5.030789043395811344e-01,-3.624972710157296496e-01,2.722736102627253962e-01,1.184922394548618474e+00,-2.656488828595474860e+00,-2.708649622392815259e-01,-1.973654725436916237e+02,-1.973654725436916237e+02,-1.973654725436916237e+02,-1.973654725436916237e+02
1.112538386925177258e+00,-8.981447171404148555e-02,5.313246486669249702e-01,-1.860844567511926062e+00,3.709660068053419746e-01,1.205551497460697064e-01,-1.148284874299247749e+00,1.007438206312674556e+00,-1.445323250184232506e+02,-1.445323250184232506e+02,-1.445323250184232506e+02,-1.445323250184232506e+02
-1.200170367503400115e+00,6.104413689365546514e-01,-5.724296574851207159e-02,-9.131483394574655410e-01,4.150156902202661868e-01,-5.507392436831513027e-01,1.671267361720239819e+00,5.477298822812165513e-01,1.024639486502300088e+02,1.024639486502300088e+02,1.024639486502300088e+02,1.024639486502300088e+02
1.120498229771004661e+00,-5.638256471846350149e-01,1.572177961900650400e-01,1.865857487364488865e+00,-9.207888185616933674e-01,-7.590829545763096986e-01,1.006723495663227386e+00,1.905904503401626426e-01,1.731885050771863064e+02,1.731885050771863064e+02,1.731885050771863064e+02,1.731885050771863064e+02
-2.088494363289989664e-01,-8.259096973201385250e-01,-6.314024332049348320e-01,1.072620872702726880e+00,7.233809789852102545e-02,8.080571592260064051e-01,9.436155296199961739e-01,1.304177592976473621e+00,2.950624840168252945e+02,2.950624840168252945e+02,2.950624840168252945e+02,2.950624840168252945e+02
-1.712075096081632664e+00,-1.151777885251344502e+00,1.335317636862096424e-01,-2.026079069863534698e+00,-1.102217499577876181e+00,-8.785727775294710495e-01,1.286214785880737121e+00,-1.193810738186176224e+00,-2.859583820702702042e+02,-2.859583820702702042e+02,-2.859583820702702042e+02,-2.859583820702702042e+02
8.959067355969031476e-01,-1.503020664233372002e-02,6.640802707671457084e-01,-8.699713953587768778e-01,1.153563817213094644e+00,-1.342932098639398664e+00,-3.677697587906326171e-01,-9.962053888484136144e-02,-9.627830071032482806e+01,-9.627830071032482806e+01,-9.627830071032482806e+01,-9.627830071032482806e+01
-9.073504524391444725e-01,-1.472188196355538548e+00,5.644286545852351678e-01,5.471929958408345840e-01,-4.389195432914494988e-01,1.391661008931086130e+00,-1.856270009062569448e+00,-1.016351146075748391e+00,-1.526379844025746024e+02,-1.526379844025746024e+02,-1.526379844025746024e+02,-1.526379844025746024e+02
-6.089106768516985291e-01,1.289984351228863790e+00,-2.346469631001030232e-01,7.917621699051304862e-01,1.174401355833642580e+00,-7.623649870258735195e-01,5.683284489043559651e-01,2.618035380981589832e-01,1.735511303464882644e+02,1.735511303464882644e+02,1.735511303464882644e+02,1.735511303464882644e+02
-7.736715017231022840e-01,7.104186485850646493e-01,-2.893854361994339652e-01,4.481262467044676012e-01,-5.328021638804263105e-02,-4.526823158018226656e-01,1.909925239217770132e-01,5.462321268056476997e-01,5.956524573509720000e+01,5.956524573509720000e+01,5.956524573509720000e+01,5.956524573509720000e+01
6.808922971081470266e-01,-6.911202004972820390e-02,6.609442926560248344e-01,-1.040180747930209426e+00,-1.275697084746898025e+00,-3.307797271917165549e-01,-1.236831418112472880e+00,2.492677470661781580e-01,-2.647994478057594847e+02,-2.647994478057594847e+02,-2.647994478057594847e+02,-2.647994478057594847e+02
-3.110656487887757837e+00,8.156867997017825944e-01,-4.535019654232085029e-02,-1.519073434083851204e+00,-1.085349502824817014e+00,2.470063991004272541e+00,-1.081523686779319426e+00,-1.447873435591036984e+00,-2.781105276813569276e+02,-2.781105276813569276e+02,-2.781105276813569276e+02,-2.781105276813569276e+02
-1.404969699751797307e+00,-1.473678425966375327e+00,-1.103291555690977699e+00,-1.281602167944168258e+00,1.772954964517649556e-01,3.648538921149008241e-01,7.696463476595578612e-01,-6.794668922700735081e-01,-1.122925911646823636e+02,-1.122925911646823636e+02,-1.122925911646823636e+02,-1.122925911646823636e+02
-1.805140495173582771e+00,1.357773263794271879e-01,2.935736563203404370e-01,-4.286821756798688265e-01,-3.673616270928208305e-01,1.029909845620975872e+00,2.481142898289975113e-02,1.825052579200950875e+00,1.218199547439587178e+02,1.218199547439587178e+02,1.218199547439587178e+02,1.218199547439587178e+02
1.279277287047460299e-01,7.515989861823753060e-01,2.087159042391494024e-01,1.072264804583817482e-01,-7.856783394034828616e-01,4.222766946990111903e-01,-2.578481331891582795e-01,-8.545394785979536501e-01,-8.475685367137090509e+01,-8.475685367137090509e+01,-8.475685367137090509e+01,-8.475685367137090509e+01
1.689018718647050887e+00,-5.422097907046884435e-01,1.196412731563112786e+00,-7.052348556558637460e-01,-2.472024485107362224e-01,3.051693397691661036e-01,-5.493449089396517104e-01,2.924733013322630693e-01,-5.128879123121865291e+01,-5.128879123121865291e+01,-5.128879123121865291e+01,-5.128879123121865291e+01
5.271630373761523325e-01,5.509904631044710843e-01,7.102717438802856886e-01,1.797304769539934455e+00,-8.022249290276466382e-01,4.805624118385730115e-01,-1.389922963895566577e+00,-9.830907337897324405e-01,-3.508811537151485282e+01,-3.508811537151485282e+01,-3.508811537151485282e+01,-3.508811537151485282e+01
5.184228441313392527e-02,7.750185457497247299e-01,-5.697150488078873698e-01,-1.541035061899833636e+00,-8.241362059544230512e-01,2.423927434289531169e-01,-1.017704489473586493e+00,-5.950539531207462707e-01,-3.121089808095729268e+02,-3.121089808095729268e+02,-3.121089808095729268e+02,-3.121089808095729268e+02
6.702899653989404793e-01,1.000243868911737666e+00,-7.927469853128076283e-01,-1.067107844107878512e+00,-1.122894957574261943e-01,4.990533605276585294e-01,8.532633382191414650e-01,-2.014334108131467793e-01,-9.353219079736700081e+00,-9.353219079736700081e+00,-9.353219079736700081e+00,-9.353219079736700081e+00
1.292250305826097900e+00,-2.264398869263338110e+00,-9.668856875464753031e-01,2.528813831515557276e-01,7.412579564416689193e-01,-6.902312467153483289e-02,-1.141234569883354116e-01,2.903651373983888173e-01,3.592863611362810872e+01,3.592863611362810872e+01,3.592863611362810872e+01,3.592863611362810872e+01
5.101757560739228481e-01,-7.322599010704744504e-02,-8.464060107740571937e-01,3.712563572168148807e-01,1.627981734545215886e+00,-7.294283956054079532e-01,-1.811857565075237764e+00,7.712872640470201935e-01,-3.665947338474855854e+01,-3.665947338474855854e+01,-3.665947338474855854e+01,-3.665947338474855854e+01
